Status,Duration in month,Credit history,Purpose,Credit amount,Savings account/bonds,Present employment since,Installment rate in percentage of disposable income,Personal status and sex,Other debtors / guarantors,Present residence since,Property,Age in years,Other installment plans,Housing,Number of existing credits at this bank,Job,Number of people being liable to provide maintenance for,Telephone,Foreign worker,Score,Young/Old
1.00000000,9.00000000,4.00000000,3.00000000,1919.00000000,0.00000000,3.00000000,4.00000000,2.00000000,0.00000000,3.00000000,2.00000000,35.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
3.00000000,12.00000000,2.00000000,1.00000000,2445.00000000,4.00000000,1.00000000,2.00000000,3.00000000,0.00000000,4.00000000,2.00000000,26.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
1.00000000,24.00000000,4.00000000,2.00000000,11938.00000000,0.00000000,2.00000000,2.00000000,2.00000000,1.00000000,3.00000000,2.00000000,39.00000000,2.00000000,1.00000000,2.00000000,3.00000000,2.00000000,1.00000000,0.00000000,2.00000000,1.00000000
3.00000000,18.00000000,1.00000000,0.00000000,6458.00000000,0.00000000,4.00000000,2.00000000,2.00000000,0.00000000,4.00000000,3.00000000,39.00000000,0.00000000,1.00000000,2.00000000,3.00000000,2.00000000,1.00000000,0.00000000,2.00000000,1.00000000
1.00000000,12.00000000,2.00000000,0.00000000,6078.00000000,0.00000000,3.00000000,2.00000000,2.00000000,0.00000000,2.00000000,2.00000000,32.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,24.00000000,2.00000000,3.00000000,7721.00000000,4.00000000,1.00000000,1.00000000,1.00000000,0.00000000,2.00000000,1.00000000,30.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,14.00000000,2.00000000,9.00000000,1410.00000000,2.00000000,4.00000000,1.00000000,3.00000000,0.00000000,2.00000000,0.00000000,35.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
1.00000000,6.00000000,3.00000000,9.00000000,1449.00000000,1.00000000,4.00000000,1.00000000,0.00000000,0.00000000,2.00000000,2.00000000,31.00000000,0.00000000,1.00000000,2.00000000,2.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000
2.00000000,15.00000000,2.00000000,7.00000000,392.00000000,0.00000000,1.00000000,4.00000000,1.00000000,0.00000000,4.00000000,1.00000000,23.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,0.00000000
1.00000000,18.00000000,2.00000000,0.00000000,6260.00000000,0.00000000,3.00000000,3.00000000,2.00000000,0.00000000,3.00000000,0.00000000,28.00000000,2.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,36.00000000,4.00000000,0.00000000,7855.00000000,0.00000000,2.00000000,4.00000000,1.00000000,0.00000000,2.00000000,0.00000000,25.00000000,1.00000000,1.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,2.00000000,0.00000000
0.00000000,12.00000000,2.00000000,4.00000000,1680.00000000,2.00000000,4.00000000,3.00000000,3.00000000,0.00000000,1.00000000,0.00000000,35.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,48.00000000,4.00000000,4.00000000,3578.00000000,4.00000000,4.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,47.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
0.00000000,42.00000000,2.00000000,4.00000000,7174.00000000,4.00000000,3.00000000,4.00000000,1.00000000,0.00000000,3.00000000,2.00000000,30.00000000,2.00000000,1.00000000,1.00000000,3.00000000,1.00000000,1.00000000,0.00000000,2.00000000,1.00000000
0.00000000,10.00000000,4.00000000,3.00000000,2132.00000000,4.00000000,1.00000000,2.00000000,1.00000000,1.00000000,3.00000000,0.00000000,27.00000000,2.00000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000
0.00000000,33.00000000,4.00000000,3.00000000,4281.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,4.00000000,2.00000000,23.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,0.00000000
1.00000000,12.00000000,4.00000000,0.00000000,2366.00000000,2.00000000,3.00000000,3.00000000,0.00000000,0.00000000,3.00000000,2.00000000,36.00000000,2.00000000,1.00000000,1.00000000,3.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
0.00000000,21.00000000,2.00000000,4.00000000,1835.00000000,0.00000000,2.00000000,3.00000000,1.00000000,0.00000000,2.00000000,0.00000000,25.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,2.00000000,0.00000000
3.00000000,24.00000000,4.00000000,1.00000000,3868.00000000,0.00000000,4.00000000,4.00000000,1.00000000,0.00000000,2.00000000,2.00000000,41.00000000,2.00000000,0.00000000,2.00000000,3.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
3.00000000,12.00000000,2.00000000,3.00000000,1768.00000000,0.00000000,2.00000000,3.00000000,2.00000000,0.00000000,2.00000000,0.00000000,24.00000000,2.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
2.00000000,10.00000000,4.00000000,0.00000000,781.00000000,0.00000000,4.00000000,4.00000000,2.00000000,0.00000000,4.00000000,3.00000000,63.00000000,2.00000000,2.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
1.00000000,18.00000000,2.00000000,3.00000000,1924.00000000,4.00000000,1.00000000,4.00000000,1.00000000,0.00000000,3.00000000,0.00000000,27.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
0.00000000,12.00000000,4.00000000,0.00000000,2121.00000000,0.00000000,2.00000000,4.00000000,2.00000000,0.00000000,2.00000000,1.00000000,30.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,12.00000000,2.00000000,4.00000000,701.00000000,0.00000000,2.00000000,4.00000000,3.00000000,0.00000000,2.00000000,0.00000000,40.00000000,2.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,12.00000000,2.00000000,6.00000000,639.00000000,0.00000000,2.00000000,4.00000000,2.00000000,0.00000000,2.00000000,2.00000000,30.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
1.00000000,12.00000000,4.00000000,1.00000000,1860.00000000,0.00000000,0.00000000,4.00000000,2.00000000,0.00000000,2.00000000,2.00000000,34.00000000,2.00000000,1.00000000,2.00000000,3.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
0.00000000,12.00000000,4.00000000,0.00000000,3499.00000000,0.00000000,2.00000000,3.00000000,1.00000000,1.00000000,2.00000000,0.00000000,29.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
1.00000000,48.00000000,2.00000000,0.00000000,8487.00000000,4.00000000,3.00000000,1.00000000,1.00000000,0.00000000,2.00000000,2.00000000,24.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
0.00000000,36.00000000,3.00000000,7.00000000,6887.00000000,0.00000000,2.00000000,4.00000000,2.00000000,0.00000000,3.00000000,1.00000000,29.00000000,1.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,2.00000000,1.00000000
3.00000000,15.00000000,2.00000000,3.00000000,2708.00000000,0.00000000,1.00000000,2.00000000,2.00000000,0.00000000,3.00000000,1.00000000,27.00000000,0.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,18.00000000,2.00000000,3.00000000,1984.00000000,0.00000000,2.00000000,4.00000000,2.00000000,0.00000000,4.00000000,3.00000000,47.00000000,0.00000000,2.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,60.00000000,2.00000000,4.00000000,10144.00000000,1.00000000,3.00000000,2.00000000,1.00000000,0.00000000,4.00000000,0.00000000,21.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,0.00000000
3.00000000,12.00000000,4.00000000,4.00000000,1240.00000000,4.00000000,4.00000000,4.00000000,1.00000000,0.00000000,2.00000000,0.00000000,38.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
3.00000000,27.00000000,3.00000000,1.00000000,8613.00000000,3.00000000,2.00000000,2.00000000,2.00000000,0.00000000,2.00000000,2.00000000,27.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,12.00000000,2.00000000,4.00000000,766.00000000,2.00000000,2.00000000,4.00000000,2.00000000,0.00000000,3.00000000,0.00000000,66.00000000,2.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
1.00000000,15.00000000,4.00000000,4.00000000,2728.00000000,4.00000000,3.00000000,4.00000000,2.00000000,2.00000000,2.00000000,0.00000000,35.00000000,0.00000000,1.00000000,3.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
2.00000000,12.00000000,2.00000000,4.00000000,1881.00000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,2.00000000,2.00000000,44.00000000,2.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
2.00000000,6.00000000,2.00000000,0.00000000,709.00000000,3.00000000,1.00000000,2.00000000,3.00000000,0.00000000,2.00000000,0.00000000,27.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000
1.00000000,36.00000000,2.00000000,4.00000000,4795.00000000,0.00000000,1.00000000,4.00000000,1.00000000,0.00000000,1.00000000,3.00000000,30.00000000,2.00000000,1.00000000,1.00000000,3.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
0.00000000,27.00000000,2.00000000,4.00000000,3416.00000000,0.00000000,2.00000000,3.00000000,2.00000000,0.00000000,2.00000000,2.00000000,27.00000000,2.00000000,1.00000000,1.00000000,3.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,18.00000000,2.00000000,3.00000000,2462.00000000,0.00000000,2.00000000,2.00000000,2.00000000,0.00000000,2.00000000,2.00000000,22.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,0.00000000
3.00000000,21.00000000,4.00000000,3.00000000,2288.00000000,0.00000000,1.00000000,4.00000000,1.00000000,0.00000000,4.00000000,1.00000000,23.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,0.00000000
1.00000000,48.00000000,1.00000000,9.00000000,3566.00000000,1.00000000,3.00000000,4.00000000,2.00000000,0.00000000,2.00000000,2.00000000,30.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,6.00000000,4.00000000,0.00000000,860.00000000,0.00000000,4.00000000,1.00000000,1.00000000,0.00000000,4.00000000,3.00000000,39.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
3.00000000,12.00000000,4.00000000,0.00000000,682.00000000,1.00000000,3.00000000,4.00000000,1.00000000,0.00000000,3.00000000,2.00000000,51.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
0.00000000,36.00000000,4.00000000,3.00000000,5371.00000000,0.00000000,2.00000000,3.00000000,2.00000000,2.00000000,2.00000000,1.00000000,28.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,18.00000000,4.00000000,4.00000000,1582.00000000,3.00000000,4.00000000,4.00000000,2.00000000,0.00000000,4.00000000,2.00000000,46.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,6.00000000,2.00000000,4.00000000,1346.00000000,1.00000000,4.00000000,2.00000000,2.00000000,0.00000000,4.00000000,3.00000000,42.00000000,0.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,1.00000000,1.00000000
3.00000000,10.00000000,2.00000000,4.00000000,1924.00000000,0.00000000,2.00000000,1.00000000,2.00000000,0.00000000,4.00000000,1.00000000,38.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
2.00000000,36.00000000,2.00000000,4.00000000,5848.00000000,0.00000000,2.00000000,4.00000000,2.00000000,0.00000000,1.00000000,2.00000000,24.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
1.00000000,24.00000000,4.00000000,1.00000000,7758.00000000,3.00000000,4.00000000,2.00000000,1.00000000,0.00000000,4.00000000,3.00000000,29.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,24.00000000,3.00000000,9.00000000,6967.00000000,1.00000000,3.00000000,4.00000000,2.00000000,0.00000000,4.00000000,2.00000000,36.00000000,2.00000000,0.00000000,1.00000000,3.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
0.00000000,12.00000000,2.00000000,3.00000000,1282.00000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,4.00000000,2.00000000,20.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,0.00000000
0.00000000,9.00000000,4.00000000,6.00000000,1288.00000000,1.00000000,4.00000000,3.00000000,2.00000000,2.00000000,4.00000000,0.00000000,48.00000000,2.00000000,1.00000000,2.00000000,2.00000000,2.00000000,0.00000000,1.00000000,1.00000000,1.00000000
0.00000000,12.00000000,1.00000000,8.00000000,339.00000000,0.00000000,4.00000000,4.00000000,3.00000000,0.00000000,1.00000000,2.00000000,45.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,24.00000000,2.00000000,0.00000000,3512.00000000,1.00000000,3.00000000,2.00000000,2.00000000,0.00000000,3.00000000,2.00000000,38.00000000,0.00000000,1.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
3.00000000,6.00000000,4.00000000,4.00000000,1898.00000000,4.00000000,2.00000000,1.00000000,2.00000000,0.00000000,2.00000000,0.00000000,34.00000000,2.00000000,1.00000000,2.00000000,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,24.00000000,4.00000000,4.00000000,2872.00000000,1.00000000,4.00000000,3.00000000,2.00000000,0.00000000,4.00000000,0.00000000,36.00000000,2.00000000,1.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,1.00000000,1.00000000
3.00000000,18.00000000,4.00000000,0.00000000,1055.00000000,0.00000000,1.00000000,4.00000000,1.00000000,0.00000000,1.00000000,1.00000000,30.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,15.00000000,2.00000000,5.00000000,1262.00000000,2.00000000,3.00000000,4.00000000,2.00000000,0.00000000,3.00000000,1.00000000,36.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
1.00000000,10.00000000,2.00000000,0.00000000,7308.00000000,0.00000000,0.00000000,2.00000000,2.00000000,0.00000000,4.00000000,3.00000000,70.00000000,0.00000000,2.00000000,1.00000000,3.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
3.00000000,36.00000000,2.00000000,0.00000000,909.00000000,2.00000000,4.00000000,4.00000000,2.00000000,0.00000000,4.00000000,1.00000000,36.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,6.00000000,2.00000000,3.00000000,2978.00000000,2.00000000,2.00000000,1.00000000,2.00000000,0.00000000,2.00000000,2.00000000,32.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
0.00000000,18.00000000,2.00000000,3.00000000,1131.00000000,0.00000000,0.00000000,4.00000000,1.00000000,0.00000000,2.00000000,2.00000000,33.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
1.00000000,11.00000000,2.00000000,3.00000000,1577.00000000,3.00000000,1.00000000,4.00000000,1.00000000,0.00000000,1.00000000,0.00000000,20.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
3.00000000,24.00000000,2.00000000,3.00000000,3972.00000000,0.00000000,3.00000000,2.00000000,1.00000000,0.00000000,4.00000000,1.00000000,25.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,0.00000000
1.00000000,24.00000000,4.00000000,9.00000000,1935.00000000,0.00000000,4.00000000,4.00000000,0.00000000,0.00000000,4.00000000,0.00000000,31.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,2.00000000,1.00000000
0.00000000,15.00000000,0.00000000,0.00000000,950.00000000,0.00000000,4.00000000,4.00000000,2.00000000,0.00000000,3.00000000,2.00000000,33.00000000,2.00000000,0.00000000,2.00000000,2.00000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000
3.00000000,12.00000000,2.00000000,3.00000000,763.00000000,0.00000000,2.00000000,4.00000000,1.00000000,0.00000000,1.00000000,0.00000000,26.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
1.00000000,24.00000000,3.00000000,3.00000000,2064.00000000,0.00000000,0.00000000,3.00000000,1.00000000,0.00000000,2.00000000,1.00000000,34.00000000,2.00000000,1.00000000,1.00000000,3.00000000,1.00000000,1.00000000,0.00000000,2.00000000,1.00000000
1.00000000,8.00000000,2.00000000,4.00000000,1414.00000000,0.00000000,2.00000000,4.00000000,2.00000000,2.00000000,2.00000000,0.00000000,33.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000
0.00000000,21.00000000,3.00000000,7.00000000,3414.00000000,0.00000000,1.00000000,2.00000000,2.00000000,0.00000000,1.00000000,1.00000000,26.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
3.00000000,30.00000000,1.00000000,1.00000000,7485.00000000,4.00000000,0.00000000,4.00000000,1.00000000,0.00000000,1.00000000,0.00000000,53.00000000,0.00000000,1.00000000,1.00000000,3.00000000,1.00000000,1.00000000,0.00000000,2.00000000,1.00000000
0.00000000,12.00000000,2.00000000,3.00000000,2577.00000000,0.00000000,2.00000000,2.00000000,0.00000000,0.00000000,1.00000000,2.00000000,42.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,6.00000000,4.00000000,4.00000000,338.00000000,2.00000000,4.00000000,4.00000000,2.00000000,0.00000000,4.00000000,2.00000000,52.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,12.00000000,2.00000000,4.00000000,1963.00000000,0.00000000,3.00000000,4.00000000,2.00000000,0.00000000,2.00000000,2.00000000,31.00000000,2.00000000,0.00000000,2.00000000,3.00000000,2.00000000,1.00000000,0.00000000,1.00000000,1.00000000
0.00000000,21.00000000,4.00000000,0.00000000,571.00000000,0.00000000,4.00000000,4.00000000,2.00000000,0.00000000,4.00000000,0.00000000,65.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,36.00000000,3.00000000,9.00000000,9572.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,2.00000000,28.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
